date,close_price
2020-03-18,297.08874297944095
2020-03-19,298.5499404053189
2020-03-20,298.64457160164466
2020-03-23,297.6651379666396
2020-03-24,299.89704333447287
2020-03-25,299.8318911368999
2020-03-26,299.9884560037075
2020-03-27,300.14451279112217
2020-03-30,299.8412973698079
2020-03-31,300.03221938134817
2020-04-01,304.3846345068133
2020-04-02,302.7889903985579
2020-04-03,301.6599819770347
2020-04-06,304.9286308133432
2020-04-07,304.679022044353
2020-04-08,304.27777947620325
2020-04-09,306.8475071897501
2020-04-10,304.5071159551866
2020-04-13,306.65002481369345
2020-04-14,307.2412576723365
2020-04-15,308.67086193400047
2020-04-16,310.0629238445047
2020-04-17,309.30695867153946
2020-04-20,311.90932623183926
2020-04-21,311.30905080888317
2020-04-22,312.6267488468806
2020-04-23,315.6021978179389
2020-04-24,318.86000121763186
2020-04-27,318.82574854575046
2020-04-28,320.2520190942325
2020-04-29,320.03304151382525
2020-04-30,325.54063396836284
2020-05-01,327.60088598011043
2020-05-04,328.2690028517843
2020-05-05,329.39412719869983
2020-05-06,330.70833802959197
2020-05-07,332.08182511115893
2020-05-08,332.1018286758658
2020-05-11,331.8131740773955
2020-05-12,332.00946735394245
2020-05-13,330.23008394384806
2020-05-14,332.16663275779695
2020-05-15,331.063222672499
2020-05-18,329.4433225145296
2020-05-19,329.91461358140134
2020-05-20,330.1543683220215
2020-05-21,331.15363727359954
2020-05-22,330.5172265348067
2020-05-25,330.2321414183448
2020-05-26,332.1163804285217
2020-05-27,333.8788148295121
2020-05-28,335.5578649218655
2020-05-29,336.12580014656845
2020-06-01,336.96364539323304
2020-06-02,337.924523168654
2020-06-03,337.1124396890361
2020-06-04,340.5605328893283
2020-06-05,343.7237089543037
2020-06-08,345.8122001363056
2020-06-09,345.4604769635024
2020-06-10,347.03876519940275
2020-06-11,349.49550507494223
2020-06-12,347.5491112715
2020-06-15,351.438134794897
2020-06-16,348.4593595725854
2020-06-17,350.36857121200353
2020-06-18,353.7751358245085
2020-06-19,354.04900889645444
2020-06-22,354.2480800968083
2020-06-23,356.0834016821021
2020-06-24,360.28716546596985
2020-06-25,360.2250301900871
2020-06-26,359.1631198063552
2020-06-29,358.8155688951392
2020-06-30,356.2105409105668
2020-07-01,358.5060567079971
2020-07-02,357.9778906025694
2020-07-03,358.0612122944383
2020-07-06,360.3804545572763
2020-07-07,360.1266339084566
2020-07-08,362.1448146992334
2020-07-09,360.5686376916008
2020-07-10,362.98607654824883
2020-07-13,364.16988659077975
2020-07-14,364.49272852914044
2020-07-15,365.25451550502805
2020-07-16,363.1809929157226
2020-07-17,363.89699440361653
2020-07-20,364.1136548329033
2020-07-21,362.0947896120282
2020-07-22,361.2526387582151
2020-07-23,361.4941482423101
2020-07-24,360.77956387241437
2020-07-27,356.45533606231356
2020-07-28,359.1081111415313
2020-07-29,359.323931391352
2020-07-30,355.2760309728789
2020-07-31,360.0459568522377
2020-08-03,363.02874151486407
2020-08-04,362.8307774127274
2020-08-05,361.645782429994
2020-08-06,362.952164851515
2020-08-07,363.8568184812833
2020-08-10,365.44099833088404
2020-08-11,364.26175778437397
2020-08-12,366.95730182631723
2020-08-13,366.51037757996613
2020-08-14,368.3719090772773
2020-08-17,367.2780305563632
2020-08-18,373.07431852787016
2020-08-19,374.96536522580067
2020-08-20,381.23382977894795
2020-08-21,383.3890337316
2020-08-24,382.7661050178626
2020-08-25,384.924866605041
2020-08-26,387.2260222414275
2020-08-27,388.472670530423
2020-08-28,390.2334554744871
2020-08-31,392.25690973330245
2020-09-01,390.76954771177094
2020-09-02,389.139830902311
2020-09-03,388.05139690508213
2020-09-04,388.8064816938232
2020-09-07,388.86013935087635
2020-09-08,387.4089982190305
2020-09-09,389.45962664006976
2020-09-10,390.5257162803427
2020-09-11,391.3635742630844
2020-09-14,391.3475956527365
2020-09-15,391.0911394480054
2020-09-16,389.90847712438745
2020-09-17,392.27595770946215
2020-09-18,391.3689719461558
2020-09-21,392.2877528795414
2020-09-22,396.11177367208546
2020-09-23,395.9472581827068
2020-09-24,398.3686624641452
2020-09-25,400.00608049621655
2020-09-28,401.1290156227387
2020-09-29,402.4897125065482
2020-09-30,402.7998993680063
2020-10-01,403.3694513055932
2020-10-02,402.77322340914174
2020-10-05,403.35613765140994
2020-10-06,402.68568565984293
2020-10-07,405.1969958459961
2020-10-08,402.2980009886392
2020-10-09,403.76010757089017
2020-10-12,404.9332809737347
2020-10-13,405.9253129020868
2020-10-14,408.4743107998178
2020-10-15,
2020-10-16,409.412931308876
2020-10-19,406.47984753250313
2020-10-20,406.1492137682327
2020-10-21,408.36068663058313
2020-10-22,406.18236315951015
2020-10-23,407.0018498936116
2020-10-26,406.14681574984405
2020-10-27,406.4248418063006
2020-10-28,405.68948682877743
2020-10-29,403.69509562019056
2020-10-30,404.96710225011014
2020-11-02,405.36790872606065
2020-11-03,407.09316696543505
2020-11-04,409.18204278143276
2020-11-05,412.13256025561077
2020-11-06,412.8995337464961
2020-11-09,415.93677579570254
2020-11-10,414.48522678092064
2020-11-11,416.8031464393769
2020-11-12,418.22192727203264
2020-11-13,419.1881125770622
2020-11-16,420.57757704538847
2020-11-17,419.15609928871754
2020-11-18,417.2626056688675
2020-11-19,421.1822620410215
2020-11-20,421.34481768462695
2020-11-23,421.4788308410135
2020-11-24,419.77421189253096
2020-11-25,417.31065528153727
2020-11-26,417.6340175239127
2020-11-27,417.4508416808952
2020-11-30,417.9543103943801
2020-12-01,418.62861827514445
2020-12-02,424.1075404376658
2020-12-03,423.9303804761879
2020-12-04,427.5902606920748
2020-12-07,431.37430912216473
2020-12-08,433.3815576927087
2020-12-09,433.4113050276105
2020-12-10,431.1883603553451
2020-12-11,432.6442481100129
2020-12-14,435.1818722694148
2020-12-15,439.17724719798076
2020-12-16,437.7773312894872
2020-12-17,437.7902785111167
2020-12-18,436.40254933027103
2020-12-21,435.6355933453972
2020-12-22,437.46436841386844
2020-12-23,436.605758875137
2020-12-24,435.457216520503
2020-12-25,437.55120824794756
2020-12-28,438.95268582803465
2020-12-29,440.152708223905
2020-12-30,439.3469335075069
2020-12-31,442.43298006393627
2021-01-01,442.96196045857585
2021-01-04,448.22234073608536
2021-01-05,449.04467307502546
2021-01-06,444.8779773913311
2021-01-07,440.62222632177736
2021-01-08,442.3701262054683
2021-01-11,445.4711145101299
2021-01-12,444.4034582502822
2021-01-13,449.1054157958365
2021-01-14,452.93141366982474
2021-01-15,453.85250719670705
2021-01-18,455.4314150814193
2021-01-19,457.7204755161963
2021-01-20,462.00046531083734
2021-01-21,463.8647372443285
2021-01-22,464.7406005488708
2021-01-25,466.5852029440441
2021-01-26,468.15992350694256
2021-01-27,470.50874388149253
2021-01-28,467.86869729533345
2021-01-29,469.0004041952284
2021-02-01,470.42128521038785
2021-02-02,470.7755908762835
2021-02-03,472.8439237647186
2021-02-04,477.1862590058567
2021-02-05,477.9626932680656
2021-02-08,479.84613542948097
2021-02-09,483.55866495038407
2021-02-10,484.3817939622678
2021-02-11,483.10486755755016
2021-02-12,484.836425255726
2021-02-15,480.93309298212984
2021-02-16,476.83635890620445
2021-02-17,478.00238300043696
2021-02-18,473.81244223427325
2021-02-19,471.68210674941685
2021-02-22,471.4219096223962
2021-02-23,470.4790769229044
2021-02-24,470.6834639158102
2021-02-25,473.4092041973472
2021-02-26,474.38616582007506
2021-03-01,473.2075250165162
2021-03-02,476.41640716208474
2021-03-03,474.05869268899636
2021-03-04,475.00245970654055
2021-03-05,472.42228775651716
2021-03-08,473.42692356797824
2021-03-09,473.289668760193
2021-03-10,475.95414458324575
2021-03-11,477.8955235256342
2021-03-12,477.22124486165086
2021-03-15,476.16336558001836
2021-03-16,476.03317211395415
2021-03-17,480.2843150340228
2021-03-18,484.022451996239
2021-03-19,482.5859156255017
2021-03-22,484.6863663015044
2021-03-23,481.7235034437099
2021-03-24,481.32881852159517
2021-03-25,479.9736898158703
2021-03-26,482.61224873101514
2021-03-29,480.5308136914383
2021-03-30,481.88951416228326
2021-03-31,482.3909344054152
2021-04-01,482.5400367459562
2021-04-02,486.383202647445
2021-04-05,490.4025970321136
2021-04-06,490.6138113952076
2021-04-07,490.42197879400766
2021-04-08,487.9082321564013
2021-04-09,488.3997141819229
2021-04-12,492.8063206934149
2021-04-13,493.048850014359
2021-04-14,495.00636858064655
2021-04-15,492.71137393280804
2021-04-16,492.34182407334083
2021-04-19,493.76675468494614
2021-04-20,494.47847948104226
2021-04-21,496.62781414986335
2021-04-22,495.922470380746
2021-04-23,492.9224932830987
2021-04-26,495.6666737437432
2021-04-27,494.2943751652014
2021-04-28,495.8075832202054
2021-04-29,497.2092969531822
2021-04-30,494.3817905631182
2021-05-03,496.98004139759826
2021-05-04,496.3469070085403
2021-05-05,496.9570162525142
2021-05-06,496.7406511245831
2021-05-07,500.48583412904895
2021-05-10,503.67281454541705
2021-05-11,500.5481453778756
2021-05-12,505.56579962169195
2021-05-13,504.70918615666153
2021-05-14,509.4140595106252
2021-05-17,509.4016403663452
2021-05-18,509.2198069541613
2021-05-19,509.2251514880057
2021-05-20,508.9235721980467
2021-05-21,514.4723652736932
2021-05-24,514.8196388750519
2021-05-25,514.7150460099745
2021-05-26,515.3690675249604
2021-05-27,513.934397131111
2021-05-28,517.6286381996915
2021-05-31,515.1864765283053
2021-06-01,514.4584593141624
2021-06-02,516.8317799338561
2021-06-03,517.4164841953909
2021-06-04,519.0149145603909
2021-06-07,522.5812427937618
2021-06-08,525.0888458904268
2021-06-09,525.863798580709
2021-06-10,530.5424838804126
2021-06-11,529.7858115828203
2021-06-14,530.0851923008352
2021-06-15,530.5243116378297
2021-06-16,530.8194681057956
2021-06-17,529.1810467918733
2021-06-18,526.5137471415524
2021-06-21,527.8481502903107
2021-06-22,527.0812027192094
2021-06-23,531.3968202971719
2021-06-24,531.7517356507014
2021-06-25,531.7487571357185
2021-06-28,534.4374367085238
2021-06-29,535.7418219834192
2021-06-30,535.8907871278451
2021-07-01,535.1093236323162
2021-07-02,542.9247272403144
2021-07-05,544.1482987648378
2021-07-06,546.8171579196066
2021-07-07,545.2712668791396
2021-07-08,544.6152961062924
2021-07-09,549.339987882873
2021-07-12,552.6338497615841
2021-07-13,554.0490939690508
2021-07-14,553.7859521854566
2021-07-15,553.8178806415435
2021-07-16,552.9656591710313
2021-07-19,551.151960510754
2021-07-20,553.499648879276
2021-07-21,555.0773113248601
2021-07-22,557.0494689575447
2021-07-23,556.8756729816203
2021-07-26,557.8869509318865
2021-07-27,557.5228634019383
2021-07-28,556.5682472763976
2021-07-29,560.4023721486819
2021-07-30,561.1453867423635
2021-08-02,562.6602954189366
