price,quantity,rating,category
82.61163940660126,3,3.0080327909567286,Toys
29.190900687721438,3,3.332511293811477,Toys
46.31523921108994,2,3.3158612811832175,Toys
14.918288746612916,1,1.2180477097513052,Electronics
28.097878961287975,2,2.25617522767373,Books
71.48370784357942,3,2.9967957873653273,Toys
31.653014676157532,2,1.8663167425089635,Books
64.71048508250195,4,4.4905035419435855,Toys
83.16970083936161,1,1.3484371578457361,Home
46.441236500161224,2,2.9495377666881715,Toys
60.397268795996254,4,3.765664230052608,Clothing
64.86624259085839,3,2.0470044005379298,Electronics
25.570098738668694,2,3.4969629479900726,Home
37.67095309397906,3,4.317540600569498,Home
29.926775766563956,4,1.7613479003801902,Clothing
39.26553779833942,3,4.668882367299451,Toys
64.32221396162198,4,3.214234130649432,Electronics
38.09606538115417,4,2.1969280172042422,Home
49.29693546136366,4,2.723433101529083,Electronics
29.15076766137529,2,2.248767535145552,Home
74.52844329067403,3,3.9004446397332644,Toys
39.09780019553326,3,4.185202653660529,Home
80.45961103819909,1,4.331749569274644,Home
